latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
14.13071,98.20261,329.24,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,297.6,1.16,D,0
15.1663,99.96783,334.76,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,296.93,2.02,D,0
15.6445,99.64262,335.57,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,296.15,5.35,D,0
15.65992,99.57552,342.1,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,294.76,4.01,D,0
15.7759,99.82755,330.8,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,297.06,1.39,D,0
15.78341,98.51006,333.16,0.38,0.36,2023-12-01,642,N,VIIRS,n,2,297.58,2.3,D,0
15.89848,99.97425,331.75,0.41,0.37,2023-12-01,642,N,VIIRS,n,2,296.8,2.94,D,0
15.97175,99.9279,331.91,0.41,0.37,2023-12-01,642,N,VIIRS,n,2,299.03,2.2,D,0
16.01838,99.88652,337.28,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,297.78,3.77,D,0
16.11525,94.58194,329.64,0.48,0.4,2023-12-01,642,N,VIIRS,n,2,296.4,3.93,D,0
16.14759,99.36681,337.28,0.39,0.37,2023-12-01,642,N,VIIRS,n,2,296.78,2.18,D,0
16.20139,97.54449,332.04,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,299.32,2.19,D,0
16.20165,95.69157,337.77,0.43,0.38,2023-12-01,642,N,VIIRS,n,2,298.8,3.83,D,0
16.20513,95.69096,344.99,0.43,0.38,2023-12-01,642,N,VIIRS,n,2,299.08,20.66,D,0
16.21946,95.71306,338.41,0.43,0.38,2023-12-01,642,N,VIIRS,n,2,297.65,4.77,D,0
16.22391,95.49417,337.18,0.44,0.38,2023-12-01,642,N,VIIRS,n,2,295.94,3.73,D,0
16.34879,95.75278,339.71,0.43,0.38,2023-12-01,642,N,VIIRS,n,2,296.52,7.44,D,0
16.40946,95.34894,333.75,0.44,0.38,2023-12-01,642,N,VIIRS,n,2,296.18,3.23,D,0
16.50456,95.48714,337.36,0.43,0.38,2023-12-01,642,N,VIIRS,n,2,296.66,7.0,D,0
16.50869,95.8186,335.84,0.42,0.38,2023-12-01,642,N,VIIRS,n,2,297.87,4.47,D,0
16.53996,97.54995,335.52,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,299.68,3.02,D,0
16.5408,99.69379,336.27,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,296.42,4.2,D,0
16.54123,96.54162,336.24,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.4,5.24,D,0
16.54321,96.44481,338.15,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.51,3.56,D,0
16.54373,99.59339,333.3,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,296.12,3.19,D,0
16.54721,98.21864,333.93,0.38,0.36,2023-12-01,642,N,VIIRS,n,2,298.46,1.58,D,0
16.54898,96.52489,330.28,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,297.71,2.2,D,0
16.55191,99.72296,339.65,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,295.88,2.35,D,0
16.55195,95.77862,334.9,0.42,0.38,2023-12-01,642,N,VIIRS,n,2,298.0,5.32,D,0
16.55504,95.75372,347.59,0.42,0.38,2023-12-01,642,N,VIIRS,n,2,298.73,5.9,D,0
16.5585,95.75311,340.46,0.42,0.38,2023-12-01,642,N,VIIRS,n,2,297.17,5.9,D,0
16.55877,95.73272,332.58,0.42,0.38,2023-12-01,642,N,VIIRS,n,2,295.82,3.39,D,0
16.56252,96.45697,335.37,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,298.93,2.23,D,0
16.56669,96.48329,335.57,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,298.81,2.32,D,0
16.56687,99.58597,332.2,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,295.93,2.64,D,0
16.56729,96.48705,333.72,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.02,2.43,D,0
16.56741,99.58972,330.05,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,295.68,2.64,D,0
16.57007,96.48271,331.28,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,298.49,3.81,D,0
16.57067,96.48647,333.79,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,298.36,3.65,D,0
16.58076,95.01145,336.29,0.45,0.39,2023-12-01,642,N,VIIRS,n,2,298.1,7.31,D,0
16.58139,96.35285,332.25,0.41,0.37,2023-12-01,642,N,VIIRS,n,2,298.6,2.52,D,0
16.58968,96.49084,341.77,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.45,3.0,D,0
16.59125,95.79213,335.09,0.42,0.38,2023-12-01,642,N,VIIRS,n,2,297.08,2.69,D,0
16.61334,99.7638,339.67,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,296.29,3.66,D,0
16.61697,99.5974,332.64,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,296.12,1.24,D,0
16.6171,96.46684,334.31,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,297.74,0.84,D,0
16.62738,97.60939,330.41,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,299.52,3.12,D,0
16.62877,94.92428,335.48,0.46,0.39,2023-12-01,642,N,VIIRS,n,2,296.81,5.33,D,0
16.63759,96.68214,335.17,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.07,2.78,D,0
16.63819,96.68586,330.53,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,298.88,2.78,D,0
16.64396,96.63522,335.22,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.03,1.55,D,0
16.64548,96.36125,332.58,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.07,2.66,D,0
16.64638,95.00837,332.89,0.45,0.39,2023-12-01,642,N,VIIRS,n,2,296.16,3.37,D,0
16.64972,95.69248,334.16,0.42,0.38,2023-12-01,642,N,VIIRS,n,2,296.61,3.11,D,0
16.66213,94.9925,330.32,0.45,0.39,2023-12-01,642,N,VIIRS,n,2,296.19,2.42,D,0
16.66396,94.99353,329.97,0.45,0.39,2023-12-01,642,N,VIIRS,n,2,295.63,2.87,D,0
16.66826,95.18524,341.46,0.44,0.39,2023-12-01,642,N,VIIRS,n,2,298.72,22.26,D,0
16.67073,98.58917,336.68,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,297.31,3.3,D,0
16.67358,96.69128,339.93,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.52,2.9,D,0
16.67405,98.58864,343.37,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,297.04,3.3,D,0
16.68677,95.01982,332.5,0.45,0.39,2023-12-01,642,N,VIIRS,n,2,296.03,2.69,D,0
16.69098,94.6705,346.63,0.47,0.4,2023-12-01,642,N,VIIRS,n,2,295.85,6.5,D,0
16.69176,94.71967,332.98,0.46,0.39,2023-12-01,642,N,VIIRS,n,2,295.31,6.58,D,0
16.69318,95.01434,335.85,0.45,0.39,2023-12-01,642,N,VIIRS,n,2,297.66,4.52,D,0
16.69852,96.5646,333.38,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,298.88,2.21,D,0
16.69885,96.61054,333.33,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,298.85,3.19,D,0
16.70477,94.79748,333.04,0.46,0.39,2023-12-01,642,N,VIIRS,n,2,297.15,5.48,D,0
16.70549,94.80177,332.29,0.46,0.39,2023-12-01,642,N,VIIRS,n,2,296.21,5.48,D,0
16.71107,97.25709,334.93,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,298.87,2.56,D,0
16.71534,97.36829,337.89,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,298.98,2.54,D,0
16.7237,96.72464,333.45,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,298.92,2.48,D,0
16.72633,94.81572,331.71,0.46,0.39,2023-12-01,642,N,VIIRS,n,2,296.2,2.39,D,0
16.73648,96.71068,332.1,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,298.49,4.58,D,0
16.73742,97.36053,343.26,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,300.57,4.51,D,0
16.73747,97.3828,334.63,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,299.08,1.51,D,0
16.74018,97.35635,338.43,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,300.18,3.44,D,0
16.74243,96.683,336.77,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,300.07,6.61,D,0
16.74328,95.42175,335.14,0.43,0.38,2023-12-01,642,N,VIIRS,n,2,296.82,2.34,D,0
16.7546,97.36137,338.56,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,300.12,3.1,D,0
16.75561,94.88095,332.29,0.46,0.39,2023-12-01,642,N,VIIRS,n,2,295.47,3.82,D,0
16.75563,97.32405,335.01,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,298.35,2.25,D,0
16.75976,95.91979,332.32,0.42,0.37,2023-12-01,642,N,VIIRS,n,2,296.62,2.81,D,0
16.76115,97.3157,333.91,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,299.27,6.01,D,0
16.76129,97.38254,336.21,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,300.89,2.33,D,0
16.77137,95.96964,333.87,0.41,0.37,2023-12-01,642,N,VIIRS,n,2,297.31,2.72,D,0
16.77233,95.99733,334.68,0.41,0.37,2023-12-01,642,N,VIIRS,n,2,297.56,3.61,D,0
16.77295,96.0012,340.05,0.41,0.37,2023-12-01,642,N,VIIRS,n,2,298.4,3.61,D,0
16.77634,95.95682,334.59,0.42,0.37,2023-12-01,642,N,VIIRS,n,2,298.45,3.42,D,0
16.78123,97.37922,348.98,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,301.77,5.79,D,0
16.78476,95.94337,331.9,0.42,0.37,2023-12-01,642,N,VIIRS,n,2,296.61,4.57,D,0
16.78538,95.94726,336.29,0.42,0.37,2023-12-01,642,N,VIIRS,n,2,298.02,7.02,D,0
16.78728,97.35221,342.31,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,300.95,4.31,D,0
16.78976,95.9744,342.26,0.41,0.37,2023-12-01,642,N,VIIRS,n,2,296.66,5.69,D,0
16.7963,95.99316,347.32,0.41,0.37,2023-12-01,642,N,VIIRS,n,2,298.77,5.31,D,0
16.81626,95.94186,336.26,0.42,0.37,2023-12-01,642,N,VIIRS,n,2,298.12,5.33,D,0
16.85739,96.70129,340.03,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.26,5.46,D,0
16.86805,96.70328,336.8,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,300.74,4.15,D,0
16.86922,96.71069,332.71,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.87,5.86,D,0
16.86964,96.6916,334.09,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,300.04,4.61,D,0
16.86981,96.71439,334.31,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,301.8,5.86,D,0
16.87177,98.60096,329.77,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,294.99,2.03,D,0
16.88568,96.66219,332.11,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.91,2.11,D,0
16.88733,96.73801,344.47,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,300.74,5.0,D,0
16.90352,96.73145,339.89,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.6,3.41,D,0
16.9274,96.79567,334.23,0.39,0.37,2023-12-01,642,N,VIIRS,n,2,299.15,2.64,D,0
16.93075,96.7951,348.1,0.39,0.37,2023-12-01,642,N,VIIRS,n,2,301.8,12.12,D,0
16.95454,96.32755,334.19,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.33,2.02,D,0
16.96011,96.31882,330.93,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,300.26,2.79,D,0
16.96482,96.74023,334.68,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.04,2.23,D,0
16.96651,98.57797,350.36,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,301.37,10.34,D,0
16.96695,98.60384,330.93,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,298.1,4.16,D,0
16.99107,96.73196,337.96,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.88,3.6,D,0
16.9966,96.72341,330.79,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,298.9,1.4,D,0
17.00769,96.70633,339.18,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.98,2.78,D,0
17.02415,96.74529,333.82,0.39,0.37,2023-12-01,642,N,VIIRS,n,2,299.39,2.5,D,0
17.03524,96.72822,334.45,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,299.71,2.75,D,0
17.06175,97.18257,331.51,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,301.17,1.6,D,0
17.06181,97.20493,332.73,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,300.98,2.73,D,0
17.06429,97.11118,338.07,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,299.39,4.08,D,0
17.06762,97.11062,336.71,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,299.92,4.67,D,0
17.07345,99.64238,336.34,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,295.92,4.07,D,0
17.08142,97.2873,336.8,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,301.55,6.17,D,0
17.08802,97.26387,330.57,0.39,0.36,2023-12-01,642,N,VIIRS,l,2,301.26,1.65,D,0
17.09022,97.25606,333.84,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,298.29,2.49,D,0
17.09467,97.26276,342.55,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,301.17,3.85,D,0
17.09789,97.21752,336.83,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,301.63,5.26,D,0
17.10576,97.26834,332.6,0.39,0.36,2023-12-01,642,N,VIIRS,l,2,302.75,2.54,D,0
17.12566,97.24267,330.09,0.39,0.36,2023-12-01,642,N,VIIRS,l,2,302.23,1.31,D,0
17.22804,98.29424,333.19,0.39,0.36,2023-12-01,642,N,VIIRS,n,2,295.09,3.62,D,0
17.23435,98.22304,333.62,0.38,0.36,2023-12-01,642,N,VIIRS,n,2,297.28,2.98,D,0
17.30982,99.5666,337.48,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,296.38,2.94,D,0
17.3359,99.43484,335.89,0.4,0.37,2023-12-01,642,N,VIIRS,n,2,297.23,2.67,D,0
17.44243,99.6674,339.11,0.41,0.37,2023-12-01,642,N,VIIRS,n,2,297.68,4.75,D,0
16.74254,94.70708,342.0,0.46,0.39,2023-12-01,643,N,VIIRS,n,2,296.59,8.14,D,0
16.75669,94.87732,338.11,0.46,0.39,2023-12-01,643,N,VIIRS,n,2,298.09,5.2,D,0
16.77954,94.79383,335.5,0.46,0.39,2023-12-01,643,N,VIIRS,n,2,295.65,4.36,D,0
16.81257,94.88042,334.76,0.46,0.39,2023-12-01,643,N,VIIRS,n,2,295.06,3.23,D,0
16.83768,94.85393,332.98,0.46,0.39,2023-12-01,643,N,VIIRS,n,2,295.96,3.37,D,0
17.06079,96.55208,330.46,0.4,0.37,2023-12-01,643,N,VIIRS,l,2,303.17,0.83,D,0
17.08556,96.42479,337.04,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,298.51,1.93,D,0
17.08834,96.42045,335.28,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,301.6,3.28,D,0
17.09609,96.40368,333.52,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,300.91,3.54,D,0
17.11493,96.43513,344.41,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,299.6,3.21,D,0
17.11499,96.67638,331.59,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,299.52,1.49,D,0
17.11559,96.43476,345.51,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,299.66,4.75,D,0
17.11746,96.29523,331.08,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,299.16,2.7,D,0
17.12024,96.29086,334.15,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,299.65,4.47,D,0
17.1539,95.52377,331.12,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,297.11,2.58,D,0
17.1643,96.79317,330.94,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.94,1.8,D,0
17.19182,97.14541,332.05,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,300.18,2.66,D,0
17.19685,97.15577,337.33,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.25,2.33,D,0
17.21331,97.00657,333.29,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.13,3.3,D,0
17.21389,97.01022,335.42,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,302.21,3.3,D,0
17.22055,97.00908,333.46,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,300.78,2.09,D,0
17.2214,96.66541,335.61,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,300.09,2.73,D,0
17.22475,96.66484,334.52,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,298.91,2.73,D,0
17.25983,96.63581,338.18,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,301.13,3.14,D,0
17.26657,96.50478,338.79,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,299.41,2.64,D,0
17.2679,96.66487,336.11,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,302.06,3.09,D,0
17.27554,96.71293,350.72,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,300.39,6.81,D,0
17.27681,96.77736,334.95,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.69,4.27,D,0
17.27879,96.77678,339.65,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,301.1,8.5,D,0
17.28563,96.79829,336.34,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.6,2.75,D,0
17.30917,96.81691,330.95,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.89,2.47,D,0
17.3102,96.7146,337.31,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.09,2.83,D,0
17.31355,96.71403,340.86,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,297.42,2.83,D,0
17.32534,95.91405,336.88,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,298.13,2.47,D,0
17.34244,95.91105,336.73,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,298.07,3.26,D,0
17.34266,96.72422,340.53,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,300.97,10.86,D,0
17.34486,96.54109,331.62,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,298.1,1.62,D,0
17.34742,96.77637,330.95,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.11,1.65,D,0
17.35009,96.85901,331.05,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,300.02,2.26,D,0
17.35065,96.75317,334.38,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,297.92,2.54,D,0
17.35549,96.53574,335.4,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,298.74,3.55,D,0
17.35905,96.55806,334.11,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,299.25,3.41,D,0
17.36161,96.53087,333.3,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,297.74,1.79,D,0
17.36345,96.74719,335.47,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,300.52,4.46,D,0
17.37129,96.75337,336.72,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.55,3.38,D,0
17.37404,96.8587,331.0,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.53,1.67,D,0
17.37748,96.88072,329.96,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.3,2.19,D,0
17.38375,96.78907,330.13,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.86,4.05,D,0
17.38432,96.79276,337.23,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.42,4.05,D,0
17.38479,96.77377,333.29,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.15,1.92,D,0
17.39016,96.66701,338.5,0.39,0.37,2023-12-01,643,N,VIIRS,n,2,300.3,2.67,D,0
17.39214,95.89449,333.32,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,296.38,3.0,D,0
17.39277,95.89835,331.18,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,297.24,3.29,D,0
17.39334,96.64365,340.29,0.39,0.37,2023-12-01,643,N,VIIRS,n,2,299.79,2.99,D,0
17.39669,96.64307,339.54,0.39,0.37,2023-12-01,643,N,VIIRS,n,2,300.5,2.99,D,0
17.39914,96.86574,333.43,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.96,1.38,D,0
17.40028,96.87308,337.62,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.52,1.93,D,0
17.40096,96.86559,332.43,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.8,1.93,D,0
17.40212,96.87292,331.38,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.44,1.77,D,0
17.41184,96.4992,330.76,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,299.16,1.96,D,0
17.41665,96.61682,338.87,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,299.54,3.13,D,0
17.41726,96.79491,347.09,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,300.83,5.52,D,0
17.4206,96.79435,331.32,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,297.36,5.52,D,0
17.42133,96.64646,335.15,0.39,0.37,2023-12-01,643,N,VIIRS,n,2,299.44,2.21,D,0
17.42764,96.5118,336.66,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,299.41,4.66,D,0
17.43094,96.75099,331.02,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.94,3.46,D,0
17.431,95.89561,333.31,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,298.72,2.36,D,0
17.43101,96.51122,339.91,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,298.75,4.66,D,0
17.43159,96.51495,330.2,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,298.09,2.14,D,0
17.43428,96.75041,346.93,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.04,3.46,D,0
17.43437,96.51064,331.46,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,298.77,2.4,D,0
17.45966,96.60557,342.58,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,301.56,5.1,D,0
17.46278,96.86639,329.78,0.39,0.36,2023-12-01,643,N,VIIRS,l,2,300.28,4.73,D,0
17.46906,94.97944,346.03,0.44,0.39,2023-12-01,643,N,VIIRS,n,2,295.92,7.99,D,0
17.50125,96.55246,339.63,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,301.72,4.17,D,0
17.50166,96.53329,330.7,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,298.69,2.04,D,0
17.50418,96.72307,336.11,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.62,3.73,D,0
17.5245,96.85183,332.6,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.87,0.68,D,0
17.52542,96.72701,332.12,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,300.67,1.81,D,0
17.55281,96.8357,339.59,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.57,2.99,D,0
17.5665,96.79186,340.4,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,301.36,2.51,D,0
17.56984,96.79129,330.79,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.72,2.51,D,0
17.57295,96.85488,342.19,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,300.26,4.07,D,0
17.5877,96.79579,329.82,0.39,0.36,2023-12-01,643,N,VIIRS,l,2,300.5,0.87,D,0
17.61516,95.86734,335.94,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,299.79,3.04,D,0
17.63934,95.79936,334.93,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,297.82,3.89,D,0
17.6532,96.56795,337.99,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,300.91,3.86,D,0
17.65932,96.56308,339.49,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,299.44,3.1,D,0
17.66486,96.5545,330.56,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,297.64,1.69,D,0
17.68122,99.90301,333.78,0.42,0.37,2023-12-01,643,N,VIIRS,n,2,295.8,4.96,D,0
17.68343,95.15887,338.8,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,297.58,3.54,D,0
17.708,96.55454,329.74,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,298.87,2.07,D,0
17.70822,96.83138,337.06,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,301.71,3.01,D,0
17.74025,96.78039,330.48,0.39,0.36,2023-12-01,643,N,VIIRS,l,2,301.61,1.89,D,0
17.74377,95.13122,333.62,0.44,0.38,2023-12-01,643,N,VIIRS,n,2,297.34,3.4,D,0
17.74823,96.54762,339.12,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,298.89,3.29,D,0
17.75918,98.38784,330.98,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,294.89,2.15,D,0
17.76004,96.55701,347.57,0.39,0.37,2023-12-01,643,N,VIIRS,n,2,300.54,12.59,D,0
17.81141,95.19064,333.11,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,296.93,2.4,D,0
17.82108,96.78123,334.86,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.98,2.56,D,0
17.83088,96.58251,344.28,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.18,3.77,D,0
17.86281,95.21893,331.85,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,297.16,2.9,D,0
17.8746,95.22514,334.23,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,297.61,2.83,D,0
17.88126,96.79358,334.26,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,300.46,2.9,D,0
17.90288,99.3774,334.53,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,293.32,5.67,D,0
17.90627,99.37686,333.11,0.4,0.37,2023-12-01,643,N,VIIRS,n,2,294.44,6.49,D,0
17.91549,95.20583,350.82,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,299.28,11.99,D,0
17.91764,95.1971,332.68,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,297.18,9.22,D,0
17.92291,96.67342,343.93,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.94,3.13,D,0
17.92509,96.66547,333.09,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.66,1.84,D,0
17.92827,96.64217,331.53,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.59,2.88,D,0
17.92886,96.64587,333.67,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,298.47,2.88,D,0
17.94228,95.25916,333.76,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,298.15,3.71,D,0
17.94253,96.68899,329.32,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.27,1.46,D,0
17.94398,96.65465,330.91,0.39,0.36,2023-12-01,643,N,VIIRS,l,2,301.47,2.22,D,0
17.94557,96.64301,327.55,0.39,0.36,2023-12-01,643,N,VIIRS,l,2,299.0,1.58,D,0
17.95901,95.33875,338.8,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,298.15,4.74,D,0
17.95951,95.27676,326.9,0.43,0.38,2023-12-01,643,N,VIIRS,n,2,297.46,0.83,D,0
17.97002,99.72857,330.23,0.41,0.37,2023-12-01,643,N,VIIRS,n,2,296.86,2.67,D,0
17.98402,96.73483,330.62,0.39,0.36,2023-12-01,643,N,VIIRS,n,2,299.31,1.16,D,0
